track_index,0.0,0.2,0.5,0.8,1.0,1.2,1.5,1.8,2.0,2.2,2.5,2.8,3.0,3.2,3.5,3.8,4.0,4.2,4.5,4.8,5.0,5.2,5.5,5.8,6.0,6.2,6.5,6.8,7.0,7.2,7.5,7.8,8.0,8.2,8.5,8.8,9.0,9.2,9.5,9.8,10.0,10.2,10.5,10.8,11.0,11.2,11.5,11.8,12.0,12.2,12.5,12.8,13.0,13.2,13.5,13.8,14.0,14.2,14.5,14.8,15.0,15.2,15.5,15.8,16.0,16.2,16.5,16.8,17.0,17.2,17.5,17.8,18.0,18.2,18.5,18.8,19.0,19.2,19.5,19.8,20.0,20.2,20.5,20.8,21.0,21.2,21.5,site,cell__treatment,median
5_1000022195_heya8_cdk2_mdmx__untreated,0.15588537028389055,0.16103942589446646,0.1549214395051853,0.15585978708647505,0.10404600076340056,0.10050393066276096,0.07031368486544211,0.05661295845546425,0.1022672918208823,0.1397891744749164,0.1354618707171182,0.1994803887648024,0.2622700084232017,0.26385463484477273,0.2450220125126386,0.23206861455590866,0.2250419496851928,0.20271734124887714,0.2171171498447664,0.2409772543269255,0.2407006975435508,0.2327039931242778,0.32502764893341624,0.26234431082378523,0.208876807452665,0.14192202770480972,0.1843762189692228,0.10550781511409588,0.1531997957116079,0.16105698603918114,0.16962681749281813,0.1212878897526402,0.13828980617270695,0.1272801271188537,0.18093886861417252,0.14477340565566835,0.14874606109696684,0.18007457145158906,0.2045039990965645,0.2015295039027249,0.22311268059045508,0.2447353384862394,0.2696034264088598,0.2660393643144866,0.3159252906265677,0.4243553311717606,0.3996221931348604,0.5014699020834215,0.5482432601030173,0.523292720880521,0.5496315980835518,0.5768163939542379,0.6269626240604418,0.7115780096376121,0.7757470081706884,0.7216012201605604,0.8279173325206834,0.7163136176228497,0.7107122448602435,0.8221304270565887,0.7548033485859471,0.7333039153797328,0.8004300042381387,0.7212379823022607,0.854044840146215,0.8816717601374555,0.8097143106602259,0.7688575661344258,0.6476979340583933,0.8857114693682483,0.8172099646055002,0.7351286623263376,0.7581307917732345,0.7186789894626696,0.8063827911439407,0.8199018686436077,0.8157695286366001,0.9273282601288312,0.9127651656320552,0.8982020711352794,0.8815942076639789,0.8252376099610959,0.8658673350119562,0.860886343559511,0.8406219126967753,0.8154185427693584,0.7406357934238513,5,heya8_cdk2_mdmx__untreated,0.3159252906265677
86_1000214349_heya8_cdk2_mdmx__untreated,0.6888218947716759,0.6828398921023091,0.6839750586951311,0.5734248820108049,0.5393461845647187,0.4370084305842125,0.3662794215623171,0.3271970409595967,0.19290819069137932,0.18396003667855285,0.16679217779969174,0.17699517052821587,0.15614239876281194,0.19878207597995745,0.22930776764906105,0.22218143389487946,0.22325183754034333,0.2133962699619203,0.22813574131533476,0.20931387725201445,0.2108426604000452,0.23087898701769574,0.2113708399119966,0.33500843633767946,0.51514828092291,0.5565246194464866,0.5568586450912361,0.4026345125182776,0.3575317095705329,0.4479729464961505,0.4530366267126297,0.5451769618879841,0.5698368386662889,0.6121790012262457,0.588251920730221,0.5678660046728518,0.608902903532769,0.6162337033273629,0.5848236462938338,0.6968542684300947,0.6237172943315581,0.5950050591563201,0.7132284685401041,0.6882375163034222,0.4318195703404467,0.7273438468020148,0.7672171238593584,0.7315899834501857,0.7062533647221416,0.7174447065744257,0.8065219711112072,0.8846772698489924,0.9063394478247072,0.9232327679395641,0.9207632142111304,0.918293660482697,0.9158241067542634,0.874260257585665,0.8862649308631182,0.9150064623095444,0.7948878212319577,0.7630065533350331,0.6558009236853357,0.6841658779673528,0.6300007219965955,0.5758355660258385,0.5216704100550814,0.4675052540843242,0.4612622419349733,0.4550192297856225,0.4487762176362717,0.4425332054869208,0.3971070583376569,0.4352668737648392,0.4232617039706175,0.4583183909699967,0.4647203270292527,0.4711222630885086,0.4535406304590818,0.43233697586173103,0.5494455656408856,0.4682760970776496,0.4404295682431909,0.5386739966123832,0.570690351553766,0.5958175899035437,0.5576131897957685,86,heya8_cdk2_mdmx__untreated,0.5451769618879841
2_1000008156_heya8_cdk2_mdmx__untreated,0.2212580871001296,0.3211325831086429,0.3433852715624794,0.3671009821761058,0.4103914645416157,0.5146627232406886,0.551495406499397,0.6493563515613046,0.7628770059903632,0.8254451867745201,0.6660550879996662,0.6148786413589682,0.6613478128960872,0.615479944885491,0.6019657050685504,0.7631794639108269,0.6339565067013401,0.6962272979603014,0.7584980892192627,0.8207688804782236,0.8830396717371849,0.945310462996146,0.8242140953417978,0.5629201581349484,0.5080120082859961,0.4531038584370438,0.3981957085880913,0.34328755873913896,0.3721068415179499,0.6411270971556037,0.4871613918869838,0.2981734961820424,0.3220228572399874,0.20397617179725916,0.15742107932060073,0.1575742132317924,0.0957048669775599,0.16179451076369458,0.1746767036062947,0.22654943366172875,0.15993415023272614,0.07479956612778603,0.04755396381921967,0.16664117643965054,0.20726714736202667,0.26458331749793584,0.1284002500490438,0.15937296014151334,0.10549820706566927,0.08510219416277823,0.08040818558909142,0.07571417701540477,0.07102016844171795,0.027528242502764148,0.034037194104073284,0.05703408214990895,0.04878706867373292,0.05602837123461859,0.020960966542906696,0.021831429809947168,0.02270189307698764,0.02357235634402811,0.024442819611068582,0.025313282878109047,0.09783952043574602,0.12811186572074085,0.08711806822055486,0.21088733592065945,0.20087233120489745,0.2268102460990027,0.13814523003637047,0.2698678598691985,0.4015904897020266,0.5333131195348547,0.6650357493676826,0.7967583792005107,0.9284810090333392,0.7711323723374405,0.8288785546944669,0.9654446574344724,0.7063808128299054,0.8450468003254519,0.9244349435623176,0.8798325377476354,0.9798452453689068,0.9878849749170416,0.8836643685989921,2,heya8_cdk2_mdmx__untreated,0.34328755873913896
79_1000179546_heya8_cdk2_mdmx__untreated,0.6165276699129439,0.6491106079618345,0.7095881147684036,0.725634844116568,0.781403881470245,0.8056254539369626,0.7694641547218222,0.8017167911603836,0.7812859535973562,0.7829412464603488,0.7863581480412299,0.708870025751657,0.7407872166214745,0.7236941664091525,0.7279044242603218,0.6837556748245666,0.7029249345159643,0.7597817377617143,0.8166385410074646,0.8405892368479312,0.8551482110619264,0.9074450549667156,0.8800606945393005,0.9886810447986618,0.9555613335731774,0.9956664579941004,0.8960672037713456,0.842938428313165,0.8334208432999841,0.8142549173984185,0.8563834830794173,0.8985120487604165,0.972798301107446,0.8470253454141661,0.7913018106093183,0.8708271009987268,0.8708274842904271,0.8708278675821274,0.9907028294996448,0.9923316848006152,0.9939605401015856,0.9437198070502102,0.9843581174114556,0.9894331800275171,0.9996544375889462,0.9695332364766216,0.9394120353642968,0.7785215489480439,0.617631062531791,0.6056470089130118,0.6367485020585877,0.6026286835368594,0.5640946453793932,0.5445130910169722,0.5249315366545514,0.4869372395821066,0.4489429425096617,0.4131705892405775,0.4198843275670781,0.42985385313559454,0.5037649569869714,0.531033811629515,0.5344620645927229,0.5932787200933441,0.6520953755939655,0.7109120310945867,0.7697286865952075,0.8285453420958288,0.6156016117260003,0.13800625126088142,0.262430897224007,0.24096920277317074,0.4022547311885317,0.34671615539588824,0.3194560944520741,0.33226938282001195,0.16222849495512753,0.22779952693475836,0.1914730099399809,0.23040360394384016,0.22847994928906434,0.20831105534639432,0.2343805207011488,0.6697548298288459,0.17963229270243605,0.2040243245608213,0.2532488821842584,79,heya8_cdk2_mdmx__untreated,0.7236941664091525
2_1000007033_heya8_cdk2_mdmx__untreated,0.7275524322144894,0.6776748057386004,0.5645808761070121,0.7013292686245264,0.7944837653937665,0.7541342244122565,0.7084839268119563,0.7403950491722171,0.7584388632581202,0.7981662006123093,0.838295601998114,0.8394787114501059,0.8362626114331294,0.7895546944496705,0.7860717369630165,0.8127229413594413,0.8244248277453117,0.8510569998363627,0.9044123192411752,0.8722985123190364,0.978509034962132,0.9361706941959363,0.95474087166434,0.8567485162431204,0.8356660480642166,0.804930965817447,0.8601544618058362,0.8931377561621672,0.8422203129895469,0.879000895748645,0.9157814785077432,0.9279684837658364,0.9401554890239296,0.952342494282023,0.9693861899021112,0.8860826114155103,0.9255190129506508,0.9649554144857908,0.948794082955066,0.9326327514243408,0.916471419893616,0.9003100883628908,0.8984025306191865,0.8964949728754825,0.8945874151317782,0.892833511345322,0.7162908442812752,0.7617274756458371,0.8071641070103984,0.8747764335586912,0.8503317979343094,0.6244636828886524,0.7346532593142252,0.8448428357397979,0.7372878192865387,0.6850717969261075,0.685629891124251,0.7144120991584637,0.7431943071926765,0.7719765152268893,0.800758723261102,0.8295409312953147,0.8583231393295275,0.6842937424239771,0.7615405942605674,0.7451347082630211,0.7287288222654751,0.7123229362679288,0.6709575784887689,0.8287038182511569,0.986450058013545,0.7338395180312389,0.4812289780489327,0.43253067529004413,0.4932941096646204,0.4384570967944941,0.37242053339643466,0.2661782637231268,0.4383314453937289,0.3098725488248881,0.28198524337705844,0.3555813042205036,0.38270334482373,0.35996164141469944,0.4816562215318551,0.5194486320770972,0.4953011816773205,2,heya8_cdk2_mdmx__untreated,0.7981662006123093
81_1000190197_heya8_cdk2_mdmx__untreated,0.28375574221403305,0.1979432692313128,0.11213079624859264,0.02631832326587238,0.3653732026330738,0.2075433270872556,0.6227021941309137,0.4691950471601339,0.3801351015541292,0.34679063775463564,0.4138683999889166,0.4196789029264032,0.412245946512846,0.4405511311523471,0.4950999370218878,0.6291935043168524,0.7632870716118174,0.8848404548498428,0.8950282342172792,0.11464086119003185,0.1964477484448736,0.9749478136549474,0.9000082850569793,0.9084672624531984,0.9102167927881488,0.9119663231230991,0.882963118958783,0.8464754307700026,0.04053583140508642,0.14717714456009273,-0.00270364700882561,0.020669580321109937,0.0059706781986674775,0.032437517133262164,0.12343058485728925,0.14305428361163974,0.3383430708509985,0.3952775549091797,0.4714001593370499,0.472128835823121,0.4984436717105186,0.5277505966450539,0.5570575215795891,0.5810495796195493,0.6325691533687976,0.6414201507526877,0.6833343134758852,0.6192302612597669,0.7091211888243856,0.7832900483532723,0.8196876746253317,0.7647247960081152,0.7382205470798509,0.7640397049191655,0.7779503051792073,0.8110166451776543,0.7771077326840891,0.8265093476153316,0.8517405400956045,0.9089192642886166,0.956895719924696,0.8842282084480724,0.8115606969714488,0.7156641990140793,0.7082318716112358,0.7586287490590446,0.7642519979829259,0.7990868256213297,0.7812872705491875,0.7668470434784191,0.7589419084123638,0.7651901220697004,0.9932516071390111,0.9833291652545164,0.9230393394442116,0.8627495136339068,0.8024596878236021,0.7656061326998289,0.8622417596728966,0.8897816062581625,0.9173214528434284,0.9448612994286938,0.9724011460139595,0.9753594380277624,0.9007057274052142,0.8648807392653816,0.8520871941224949,81,heya8_cdk2_mdmx__untreated,0.7589419084123638
6_1000024367_heya8_cdk2_mdmx__untreated,0.28670882379814405,0.2598823423455119,0.21314533927423632,0.1589274818014133,0.19386864059871212,0.3642283111478309,0.2649782187468041,0.2899221367684149,0.2654166106405749,0.25752914350220085,0.26252598947529365,0.3092837958334897,0.39523144924646747,0.3567347473088148,0.303533610207906,0.3125301027081354,0.4063308627504372,0.29083967406978994,0.33452581961037514,0.5101661534038637,0.4436801202134947,0.4099931393093583,0.4352134913133144,0.4811008690523596,0.42430357976855626,0.4465692881733657,0.5449990114932399,0.5346484760344631,0.5403698173021038,0.5524922782097765,0.6009480149120956,0.6145439668494175,0.6613594735015097,0.7370832998246672,0.8512153472145884,0.8086978325455807,0.7362956344744378,0.7889178852452112,0.8143044505146864,0.8610172808020309,0.7166474994417409,0.7476766448885139,0.5863828994812377,0.6504540011507286,0.3730278723753048,0.470383687754349,0.5249886539100902,0.50371072998313,0.353219530054086,0.3595877972803622,0.5165108422515728,0.8261099073867619,0.9028434298501388,0.7159697268472833,0.3180689669190542,0.2725477849671249,0.33473079129171296,0.3634711728343051,0.3126849366346478,0.3173370469780034,0.6839004473171731,0.4124299867628616,0.4418567969686826,0.4084496738065605,0.9588292426072814,0.8023505597608405,0.7028811624721457,0.6021669436372558,0.3942400466355145,0.3428913253130359,0.34857654898257384,0.4181301985507533,0.7619075959447011,0.2565002230997326,0.20813112244134716,0.17505924305547202,0.17884561072204713,0.18698671784575868,0.2218365227766189,0.3921156206753115,0.2894788701462929,0.3239472168185592,0.6303681155599987,0.4676290791845252,0.4764223588769575,0.4424012751955917,0.4753805703448738,6,heya8_cdk2_mdmx__untreated,0.4181301985507533
2_1000014371_heya8_cdk2_mdmx__untreated,0.6598689763790341,0.6717422095235612,0.6441588523149286,0.5845800790783384,0.5715877216713341,0.611281969869348,0.8314225202544782,0.7464748625182718,0.7083534407123652,0.6959884725954567,0.6788899251457612,0.7107624265638507,0.7426349279819399,0.7745074294000295,0.8406440575810761,0.8819682561713091,0.6954094077448705,0.7046663501298571,0.7597608032574413,0.7248518736400591,0.7699340381159873,0.8150162025919159,0.8600983670678441,0.9051805315437724,0.9502626960197011,0.9953448604956294,0.9919882568609112,0.9886316532261932,0.9852750495914748,0.9819184459567568,0.9785618423220386,0.9752052386873205,0.9718486350526024,0.7017010739716146,0.6448020445014326,0.5666546813881569,0.5116077045745511,0.6986033971430592,0.2358456858716117,0.5712537819795026,0.25149649228164755,0.2521977881675314,0.2229846543672466,0.2450664546789619,0.1830752254066959,0.12362874535943005,0.09120178077273096,0.1078287262780454,0.15194441903216407,0.28855327778827183,0.32185934678614925,0.40144251482338794,0.20022254754810773,0.17459902225685034,0.5879980041222058,0.6001376977328035,0.6122773913434008,0.597308803997821,0.5594836937664582,0.30807968395882684,0.05667567415119551,0.5217752929681074,0.4976560391126485,0.5221694629878583,0.03616339896848626,0.02642406536608644,0.0237524079104723,0.09921875066943638,0.08352249489065579,0.06094763995767536,0.03837278502469477,0.080390778724295,0.17445987757849538,0.11527812447562512,0.026281834739805585,0.060688721150011886,0.11051656906837644,0.39871384822886413,0.2542490785281608,0.15821602333245835,0.7805881593746531,0.7131366437850603,0.6547340042356172,0.7370115026902696,0.8618303884008353,0.2346566624997704,0.2958840664495567,2,heya8_cdk2_mdmx__untreated,0.5845800790783384
2_1000014182_heya8_cdk2_mdmx__untreated,0.3161317086291828,0.2888660069311937,0.3539608325916451,0.4190556582520967,0.4841504839125481,0.5492453095729994,0.6143401352334509,0.6794349608939024,0.7445297865543536,0.8096246122148053,0.8747194378752569,0.8646607480420804,0.8546020582089043,0.844543368375728,0.7225421652826823,0.6959007275344301,0.690729355668018,0.4821175772384874,0.4892240666410253,0.4941266512661664,0.5356456726876895,0.23407260954963974,0.483449131752261,0.5101805212066505,0.6765767446355785,0.7834473253121964,0.5119135858182541,0.5983051107945874,0.6781123180502301,0.6769211685941502,0.655162997156249,0.6023998990761585,0.6007612064302866,0.6206635222636759,0.6405658380970652,0.6131582453580544,0.5857506526190435,0.5556107697283051,0.4980875868835757,0.6141805740342383,0.6018681574193191,0.5838415897362513,0.5450417169518217,0.5024912699302694,0.4747064546637222,0.446921639397175,0.3370354013676837,0.3196479146173507,0.36445164855771817,0.4092553824980858,0.4729665568771274,0.5047371233363876,0.4587089689182257,0.520622177611363,0.5825353863045002,0.6444485949976374,0.5482810604728825,0.5517512137104528,0.5552213669480232,0.6193237748304622,0.5053593200016461,0.6942313005065646,0.5264637495261005,0.5066156611462026,0.5384721249017708,0.5703285886573389,0.6021850524129073,0.6340415161684751,0.6658979799240434,0.6977544436796117,0.7296109074351799,0.9046217577862,0.9354355638757628,0.380412436534028,0.24963077983298745,0.2554584864992513,0.18227578232631672,0.18024027645269494,0.05118568655634531,0.1194828301586647,0.1287716699077263,0.8555042653590808,0.8669454399498995,0.8563648377141263,0.9338023382223064,0.919151379888114,0.9908739302597036,2,heya8_cdk2_mdmx__untreated,0.5703285886573389
